Year,Term,Subject,Catalog,Descr,Primary Instructor Name,Max Units,Long Title,Description,Requisite
2019,Winter,MGMT,3801,Management Consulting,"Sundararajan,Sriram",4,Management Consulting,"This course is designed for students who are interested in learning about management consulting including tools and techniques to gain a consulting mindset. The course covers the consulting process from sourcing and starting engagements to closure and follow up engagements. Students will learn how to manage client needs and situations, how to articulate client needs in a succinct proposal, how to plan and execute consulting assignments, and how to manage client interactions. In addition, students will learn to use some common frameworks for consulting. The course also includes lecture, readings of cases and articles, in-class and out of class exercises, classroom discussions, and team project(s).",
2019,Winter,MKTG,3000,Marketing Is Everything,"Montermoso,Juan P",4,Marketing Is Everything,"Focuses on decisions faced by managers concerning market segmentation, targeting, and positioning. Covers concepts such as new product development, pricing strategies, distribution channels, customer relationships, and performance metrics within a strategic planning framework. Students apply these key concepts and frameworks to cases and to formulating a comprehensive marketing plan centered on sustainable profitability and capabilities. Cases cover various environments and industries, especially those of concern to Silicon Valley firms.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ) AND NOT (MKTG 3552 OR MKTG 551 OR MKTG 553)
2019,Winter,MKTG,3000,Marketing Is Everything,"Montermoso,Juan P",4,Marketing Is Everything,"Focuses on decisions faced by managers concerning market segmentation, targeting, and positioning. Covers concepts such as new product development, pricing strategies, distribution channels, customer relationships, and performance metrics within a strategic planning framework. Students apply these key concepts and frameworks to cases and to formulating a comprehensive marketing plan centered on sustainable profitability and capabilities. Cases cover various environments and industries, especially those of concern to Silicon Valley firms.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ) AND NOT (MKTG 3552 OR MKTG 551 OR MKTG 553)
2019,Winter,MKTG,3554,Analyzing Customers & Markets,"Jiang,Lan",3,Analyzing Customers and Markets,"Topics include frameworks for understanding how customers make decisions and adopt innovations, metrics for assessing customer attitudes, satisfaction and loyalty, methods for segmenting a market, and measures of brand equity.  The focus throughout is on techniques for gathering and analyzing data on customers and markets in both on-line and traditional channels.  Addresses B-to-B and B-to-C decision process in rapidly changing markets.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Winter,MKTG,3554,Analyzing Customers & Markets,"Jiang,Lan",3,Analyzing Customers and Markets,"Topics include frameworks for understanding how customers make decisions and adopt innovations, metrics for assessing customer attitudes, satisfaction and loyalty, methods for segmenting a market, and measures of brand equity.  The focus throughout is on techniques for gathering and analyzing data on customers and markets in both on-line and traditional channels.  Addresses B-to-B and B-to-C decision process in rapidly changing markets.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Winter,MKTG,3574,Sales Force Management,"Buonanno,Mark Anthony",4,Sales Management and Design,"Provides the student with user-level knowledge of sales concepts and management methodologies necessary to effectively perform and manage the sales function. In the role of a sales or marketing manager, enables the student to apply these concepts to selling consumer products as well as high-tech industrial products. Includes concepts related to organizational structuring, territory plans and reviews, resource management, sales incentives, and compensation programs.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Winter,MKTG,3588,Anlytcs Optml Prcg & Prod Dec,"Azhar,Wasim",4,The Analytics of Optimal Pricing and New Product Decisions,"Optimal pricing is an essential component of business strategy in a competitive business environment and yet many firms employ arbitrary rules and haphazard approaches to pricing that adversely affect their profits and competitive positions. Product Pricing has to match Product Portfolio planning and hence product analytics are inextricably linked to pricing strategies and tactics.This course aims to equip participants with useful concepts, formulae, techniques, and frameworks for assessing, formulating, and implementing optimal pricing strategies and tactics concomitant with product portfolio analytics within the context of overall strategic, marketing and financial objectives and strategies. The course will draw on behavioral, mathematical, and economic foundations,  principles of marketing strategy, and game theory to develop and describe effective systematic and structured approaches to pricing decisions. Concepts and topics covered in the course will include new product pricing, pricing over the product life cycle, value pricing, segmented pricing, nonlinear pricing, price discrimination, promotional pricing, retail pricing techniques, pricing software products, Freemium, SaaS and SaaP pricing models and product line pricing strategies. Pricing strategies and tactics in competitive bidding situations will also be covered. The course will primarily consist of cases to be discussed in class with key templates and takeaways derived from them  and supplemented by lecture discussions and analytical frameworks.  The course is primarily intended for managers who in their careers will be involved in evaluating, formulating, implementing and/or recommending pricing policies, strategies and tactics within the context of integrated business strategies.",(ECON 3000 OR ECON 3400 OR ECON 401 OR ECON 2401 OR ECON 852) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Winter,MKTG,3596,Integrated Mkt Communications,"Byers,Charles F",4,Integrated Market Communications,"Introduces the concept of integrated marketing communications (IMC). Provides a basic understanding of communication theory, marketing, branding, integrating marcom tactics, planning and coordinating IMC programs. Addresses marcom tactics of advertising, public relations, direct response, collateral, the Internet, and digital media. Addresses business-to-business and high technology marketing communications. Incorporates a thorough understanding of objectives, strategies, tactics and budgeting.",(MKTG 3000 OR MKTG 3552 OR MKTG 2552 OR MKTG 551 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Winter,MKTG,3596,Integrated Mkt Communications,"Byers,Charles F",4,Integrated Market Communications,"Introduces the concept of integrated marketing communications (IMC). Provides a basic understanding of communication theory, marketing, branding, integrating marcom tactics, planning and coordinating IMC programs. Addresses marcom tactics of advertising, public relations, direct response, collateral, the Internet, and digital media. Addresses business-to-business and high technology marketing communications. Incorporates a thorough understanding of objectives, strategies, tactics and budgeting.",(MKTG 3000 OR MKTG 3552 OR MKTG 2552 OR MKTG 551 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Winter,MKTG,3597,Marketing Analytics,"Thomas,Michael W",4,Marketing Analytics,"Prepares managers to (1) identify the competitive advantages that come from leveraged analytics; (2) apply the tools, and evaluate the advantages and limitations of each; (3) implement these tools, ask relevant business questions that could be solved with them; and (4) interpret the input and communicate the output from such tools and models to achieve more profitable business decisions.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Winter,MKTG,3597,Marketing Analytics,"Thomas,Michael W",4,Marketing Analytics,"Prepares managers to (1) identify the competitive advantages that come from leveraged analytics; (2) apply the tools, and evaluate the advantages and limitations of each; (3) implement these tools, ask relevant business questions that could be solved with them; and (4) interpret the input and communicate the output from such tools and models to achieve more profitable business decisions.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
